number,values,param_gamma,param_theta,param_m0,param_n_instances,param_size_inst_0,param_weight_inst_0,param_size_inst_1,param_weight_inst_1,param_size_inst_2,param_weight_inst_2,param_size_inst_3,param_weight_inst_3,param_size_inst_4,param_weight_inst_4,param_size_inst_5,param_weight_inst_5,param_size_inst_6,param_weight_inst_6,attr_custom_sizes,attr_gamma,attr_m0,attr_n_instances,attr_theta,attr_weights
221,"[0.8496057401120974, 0.8508867619173023]",0.074014245,0.051611089,0.002463835,4,25.65468786,0.409441682,22.69585351,0.36685808,34.07311415,0.999442062,19.52572119,0.811717168,,,,,,,"[25.654687856651734, 22.695853512080973, 34.073114148226985, 19.525721188425322]",0.074014245,0.002463835,4,0.051611089,"[0.15824083903599076, 0.14178314765283112, 0.38626392345845234, 0.31371208985272586]"
222,"[0.6012121180797574, 1.5315509166325638]",0.138113559,0.258741778,0.001519565,5,20.02201099,0.73196788,34.91316431,0.359199125,32.16185107,0.326176718,29.26660651,0.395510141,27.01094537,0.49673947,,,,,"[20.022010988633276, 34.91316430667953, 32.16185106833282, 29.266606509731997, 27.010945369176966]",0.138113559,0.001519565,5,0.258741778,"[0.31692500538980145, 0.15552483635775513, 0.14122690466311258, 0.17124665863256416, 0.21507659495676662]"
223,"[0.839488094755128, 0.8468164494202808]",0.074014245,0.420381746,0.002463835,4,25.65468786,0.73196788,27.42229614,0.359199125,27.8385853,0.177941297,23.33969229,0.455396683,,,,,,,"[25.654687856651734, 27.422296144283976, 27.83858530223073, 23.339692294864168]",0.074014245,0.002463835,4,0.420381746,"[0.4244510082515954, 0.2082911492547625, 0.10318398528648844, 0.2640738572071537]"
226,"[0.7264512080605579, 3.253547861417567]",0.148265166,0.369545047,0.006904645,7,34.04959117,0.933678683,15.7490152,0.921848907,27.58993274,0.360394565,31.94371987,0.755537026,39.16362276,0.118276736,24.42401175,0.08699585,34.58512922,0.394577711,"[34.049591168916166, 15.749015197915853, 27.589932738632946, 31.94371986663983, 39.163622763970295, 24.424011748038666, 34.58512922016209]",0.148265166,0.006904645,7,0.369545047,"[0.26143874914681486, 0.2581263014120107, 0.1009138433946894, 0.2115574218388949, 0.033118590348934794, 0.024359650435335632, 0.11048544342331965]"
228,"[0.6435886961225372, 1.7329817780860992]",0.134606397,0.407450694,0.007519579,2,18.75189321,0.782733998,36.78079858,0.943459646,,,,,,,,,,,"[18.75189320620461, 36.780798575590715]",0.134606397,0.007519579,2,0.407450694,"[0.45344507001237516, 0.5465549299876249]"
229,"[0.6096064934371628, 1.2963560759404609]",0.135831068,0.251643887,0.007710047,4,20.02201099,0.360983458,34.91316431,0.359199125,18.61811121,0.497691956,32.96712448,0.285380904,,,,,,,"[20.022010988633276, 34.91316430667953, 18.6181112069023, 32.96712447613659]",0.135831068,0.007710047,4,0.251643887,"[0.24013447587546777, 0.23894749686945008, 0.33107610453920877, 0.1898419227158733]"
231,"[0.8451737269325589, 0.8691885337656706]",0.135831068,0.060182918,0.005552194,5,20.77308379,0.68356569,20.96438239,0.557608877,24.54137361,0.523447132,19.23369181,0.714787207,21.56947823,0.532308875,,,,,"[20.773083794771086, 20.964382388877493, 24.541373607215952, 19.233691809440508, 21.569478234414404]",0.135831068,0.005552194,5,0.060182918,"[0.22696870695118598, 0.1851464572222421, 0.1738035134326361, 0.23733538755458378, 0.176745934839352]"
233,"[1.0079966752627847, 1.0318757219201855]",0.206155684,0.512197797,0.00380832,6,20.26750752,0.107226046,39.45484711,0.794768213,21.6812945,0.4777664,30.11953614,0.456048403,26.06038896,0.632025047,38.39915436,0.220718085,,,"[20.26750751937491, 39.45484711249573, 21.681294499777223, 30.1195361433887, 26.060388963208595, 38.39915436255458]",0.206155684,0.00380832,6,0.512197797,"[0.03988244900978506, 0.2956119710619131, 0.17770397051759562, 0.1696260181011348, 0.23508007332976902, 0.0820955179798024]"
234,"[0.8321499386020815, 1.087618782371805]",0.089171038,0.457028577,0.002497642,4,18.75189321,0.286162638,33.7739004,0.340370051,16.17574614,0.323344414,16.84001072,0.38679322,,,,,,,"[18.75189320620461, 33.77390039620012, 16.1757461373058, 16.84001071519295]",0.089171038,0.002497642,4,0.457028577,"[0.2140861760317541, 0.25464023915617057, 0.2419028902402092, 0.28937069457186615]"
236,"[0.7742918326672505, 5.674525572674663]",0.089171038,0.407450694,0.004708991,7,20.26750752,0.782733998,22.69585351,0.36685808,26.6102187,0.872849853,28.50526781,0.159184473,22.85945106,0.609866004,16.98536761,0.466381819,26.60861308,0.385500826,"[20.26750751937491, 22.695853512080973, 26.61021869938096, 28.505267813953402, 22.859451061142803, 16.985367606397954, 26.608613079862124]",0.089171038,0.004708991,7,0.407450694,"[0.21483761251131608, 0.10069182422985683, 0.23957178177131258, 0.04369148683963305, 0.1673903991260143, 0.12800818246357062, 0.10580871305829659]"
237,"[0.9024362550138945, 0.9507688047433712]",0.138113559,0.290433064,0.003871057,5,35.38589782,0.680227001,26.13449542,0.110766194,27.0019235,0.848719236,38.29164635,0.072745533,35.61168149,0.910011594,,,,,"[35.385897821394785, 26.134495422247944, 27.001923499329003, 38.29164634536135, 35.611681492234354]",0.138113559,0.003871057,5,0.290433064,"[0.2593841361602165, 0.042237361213532706, 0.32363358928355135, 0.027739324148321354, 0.347005589194378]"
238,"[0.8597539956767465, 0.8711544642734431]",0.052685684,0.534068606,0.002959721,7,38.64371588,0.141834409,29.88887047,0.921848907,29.89055534,0.153547853,34.43219073,0.435232367,39.74124455,0.952994465,22.00207164,0.507535995,38.17028498,0.879253015,"[38.643715878374024, 29.888870471576126, 29.890555339817777, 34.4321907254602, 39.741244549644094, 22.00207164451313, 38.17028497951823]",0.052685684,0.002959721,7,0.534068606,"[0.03552746328516768, 0.23090978702793757, 0.03846151117835132, 0.10901939822971712, 0.23871129786547407, 0.1271304088164619, 0.2202401335968903]"
239,"[0.6059003033346885, 0.8494957843525585]",0.135831068,0.590923124,0.007496929,4,20.77308379,0.68356569,24.95271575,0.765453912,30.2448882,0.37752835,18.05707579,0.95918673,,,,,,,"[20.773083794771086, 24.952715754119584, 30.244888204486877, 18.057075787775304]",0.135831068,0.007496929,4,0.590923124,"[0.24538075886768748, 0.274776315420021, 0.13552200529990116, 0.34432092041239026]"
240,"[0.6150265908726015, 1.2328669299241062]",0.135831068,0.420381746,0.002232038,4,20.77308379,0.818547352,33.7739004,0.505674699,26.90108973,0.195676486,17.23329944,0.711168073,,,,,,,"[20.773083794771086, 33.77390039620012, 26.90108973161243, 17.233299437882234]",0.135831068,0.002232038,4,0.420381746,"[0.3668861108670219, 0.2266515472089254, 0.08770535379833885, 0.31875698812571396]"
241,"[0.6126974418030569, 1.4177526333488193]",0.145185142,0.402765729,0.00436388,6,33.29336697,0.016209664,19.70333579,0.571564857,37.84608603,0.762126805,15.12109572,0.809983315,27.50614832,0.856696935,26.27929843,0.469205623,,,"[33.29336697119116, 19.70333578925802, 37.846086031056856, 15.121095715198463, 27.50614831874566, 26.27929843097104]",0.145185142,0.00436388,6,0.402765729,"[0.004650216294700125, 0.1639700945158663, 0.21863836232605122, 0.23236740201907316, 0.24576856988429302, 0.13460535496001622]"
242,"[0.8573676355925629, 0.8829577149574269]",0.089171038,0.052357984,0.002325408,7,31.57487166,0.388906743,17.71011615,0.189772598,18.35858299,0.006399734,26.54088506,0.372365036,29.96085801,0.53267394,19.70910005,0.118282273,30.33793271,0.821111015,"[31.574871662367023, 17.71011614872505, 18.358582991311728, 26.540885058151325, 29.960858012070503, 19.709100053875297, 30.337932714312586]",0.089171038,0.002325408,7,0.052357984,"[0.1600761178338062, 0.07811142727966643, 0.002634165157127588, 0.15326746145285325, 0.2192514730154392, 0.04868562313408031, 0.33797373212702714]"
246,"[0.8641257218698744, 1.5750779530947656]",0.029841883,0.402765729,0.007496929,4,18.75189321,0.993140829,33.7739004,0.882734141,37.69368312,0.941778232,35.07525832,0.592471998,,,,,,,"[18.75189320620461, 33.77390039620012, 37.69368312365724, 35.07525832258955]",0.029841883,0.007496929,4,0.402765729,"[0.29123295214148925, 0.25885681297377033, 0.2761711599476758, 0.17373907493706456]"
249,"[0.6524203892830466, 0.9585113595709986]",0.1452613,0.407450694,0.007122385,5,20.77308379,0.73196788,24.30021738,0.943459646,34.26670509,0.660930746,39.37852932,0.784656851,33.32037594,0.875248357,,,,,"[20.773083794771086, 24.30021738324406, 34.26670509481839, 39.378529318038744, 33.320375935641216]",0.1452613,0.007122385,5,0.407450694,"[0.18316306803920326, 0.23608544609689402, 0.16538717966072464, 0.19634762692158905, 0.219016679281589]"
250,"[0.8395049147506902, 0.9050951177899981]",0.076701637,0.061572582,0.007519579,7,37.23533237,0.942191958,15.7490152,0.943459646,35.75963952,0.872263893,24.21623422,0.538521263,31.02014889,0.8733823,37.0677298,0.992708632,31.07541525,0.949105524,"[37.235332370708505, 15.749015197915853, 35.759639523441834, 24.2162342188934, 31.020148888805387, 37.06772979871559, 31.07541524546427]",0.076701637,0.007519579,7,0.061572582,"[0.15416369483727838, 0.15437111697899997, 0.14272189808093727, 0.0881141331587704, 0.14290489452780195, 0.1624293534644961, 0.1552949089517159]"
251,"[0.623470995989527, 1.9581792718327746]",0.135831068,0.251643887,0.007710047,4,18.21992219,0.360983458,34.91316431,0.359199125,33.22240555,0.78948183,28.16459683,0.135143451,,,,,,,"[18.219922187873394, 34.91316430667953, 33.22240555183523, 28.16459682949478]",0.135831068,0.007710047,4,0.251643887,"[0.21946846536503578, 0.2183836379577196, 0.47998422632022186, 0.08216367035702278]"
252,"[0.9389087047871191, 0.9763635514683696]",0.135831068,0.426665304,0.001039553,4,37.23533237,0.547507557,26.13412981,0.359199125,34.22017858,0.719735998,29.29425569,0.197737941,,,,,,,"[37.235332370708505, 26.134129807006207, 34.220178583786144, 29.294255691363738]",0.135831068,0.001039553,4,0.426665304,"[0.30013889538802163, 0.19690984602078654, 0.3945530336952023, 0.10839822489598959]"
253,"[0.8309016879093387, 0.8511716558670126]",0.074014245,0.420381746,0.004425695,7,24.48947593,0.782733998,36.78079858,0.505674699,23.22925419,0.157246149,31.65583146,0.13733393,27.28347138,0.273087209,37.01246101,0.419504687,26.6350989,0.389063344,"[24.489475933032068, 36.780798575590715, 23.2292541895263, 31.655831464165555, 27.28347138025501, 37.012461008419535, 26.635098900395874]",0.074014245,0.004425695,7,0.420381746,"[0.29374805529373615, 0.18977195306105524, 0.059012066218481596, 0.05153931607593667, 0.10248543781915076, 0.15743367016813065, 0.146009501363509]"
255,"[0.8290805107603203, 1.1533301152222004]",0.076701637,0.592710524,0.002497642,7,18.75189321,0.942191958,33.7739004,0.340370051,30.85779055,0.765718059,34.81343842,0.211352397,17.72610989,0.228716207,17.08725313,0.552929452,29.2602976,0.765318284,"[18.75189320620461, 33.77390039620012, 30.857790551874395, 34.813438421161734, 17.726109892446, 17.08725313002959, 29.260297597686815]",0.076701637,0.002497642,7,0.592710524,"[0.24751559068739004, 0.08941584929969879, 0.2011555670310163, 0.05552267013591368, 0.060084175575560665, 0.14525560182045213, 0.20105054544996834]"
256,"[1.1807331908432763, 1.577653088665331]",0.486924676,0.390190359,0.002497642,4,37.23533237,0.286162638,33.7739004,0.172859245,23.22735189,0.6579024,17.28959268,0.4728519,,,,,,,"[37.235332370708505, 33.77390039620012, 23.22735188837931, 17.289592682925775]",0.486924676,0.002497642,4,0.390190359,"[0.18000183994723162, 0.10873181208308277, 0.41383334765449786, 0.29743300031518766]"
257,"[0.868644914912136, 0.8747024564321583]",0.042350153,0.402765729,0.002959721,7,29.0672283,0.68356569,32.86435185,0.765453912,37.61773476,0.093430176,31.06664845,0.909719129,16.35493422,0.862439147,22.82399285,0.403288301,22.41024159,0.025370042,"[29.06722829684021, 32.864351851410234, 37.61773476433778, 31.06664845040841, 16.354934221975743, 22.82399285265297, 22.410241589812664]",0.042350153,0.002959721,7,0.402765729,"[0.1826120873143057, 0.2044882277442154, 0.024959531736013698, 0.24302815566902633, 0.23039748056072423, 0.10773700248918744, 0.006777514486527147]"
261,"[0.8348645794940617, 0.9200172330681577]",0.089171038,0.408587134,0.005552194,6,31.52604366,0.68356569,32.42093439,0.765453912,18.25537456,0.115331589,18.57565846,0.083744454,34.33225409,0.811865356,35.64212195,0.756435758,,,"[31.52604366410388, 32.42093438871892, 18.2553745639458, 18.575658462447684, 34.33225409266022, 35.64212195216223]",0.089171038,0.005552194,6,0.408587134,"[0.21252530128674624, 0.23798491573086367, 0.035857388834906065, 0.026036730145844008, 0.2524145547334647, 0.2351811092681754]"
264,"[0.7632217627434906, 1.9637232875164539]",0.138113559,0.051611089,0.001519565,4,20.02201099,0.409441682,34.91316431,0.36685808,15.75165073,0.780176893,18.3445856,0.815863395,,,,,,,"[20.022010988633276, 34.91316430667953, 15.751650734780274, 18.34458559939751]",0.138113559,0.001519565,4,0.051611089,"[0.17258979462794358, 0.15463975345542702, 0.32886385445176103, 0.34390659746486835]"
266,"[0.8053452394572113, 0.8302559152690112]",0.138113559,0.021918241,0.007496929,6,20.02201099,0.73196788,33.31109848,0.765453912,37.67685607,0.167875354,22.7993833,0.767194721,15.5253473,0.86078665,24.9779603,0.24497029,,,"[20.022010988633276, 33.31109848129806, 37.67685607487444, 22.79938329553172, 15.525347296006862, 24.977960303070013]",0.138113559,0.007496929,6,0.021918241,"[0.20687292489002987, 0.2163369377548633, 0.04744588725923128, 0.21682893522828345, 0.24328041845802303, 0.06923489640956906]"
273,"[0.9868385575875326, 0.9980633452344162]",0.135831068,0.051611089,0.002463835,4,25.65468786,0.409441682,33.7739004,0.765453912,34.90559809,0.374108039,34.52906919,0.402814572,,,,,,,"[25.654687856651734, 33.77390039620012, 34.90559808721501, 34.52906919485742]",0.135831068,0.002463835,4,0.051611089,"[0.2097744968808806, 0.3921747987781576, 0.191671559398877, 0.2063791449420848]"
277,"[0.8515505664602413, 0.8650563628068799]",0.089171038,0.13887397,0.007519579,4,20.26750752,0.747103341,36.78079858,0.36685808,24.75211088,0.998314326,36.44190394,0.529046644,,,,,,,"[20.26750751937491, 36.780798575590715, 24.752110880773934, 36.44190393531285]",0.089171038,0.007519579,4,0.13887397,"[0.28285200742397676, 0.13889182237747624, 0.3779600434617137, 0.20029612673683336]"
280,"[0.7626416493707112, 2.392346587619508]",0.145185142,0.402765729,0.002463835,6,25.65468786,0.016209664,22.69585351,0.340034665,21.36761272,0.655314302,15.10056498,0.433710713,33.46806225,0.377850885,27.9017344,0.840624919,,,"[25.654687856651734, 22.695853512080973, 21.36761271835142, 15.100564984888177, 33.468062253071395, 27.901734397651502]",0.145185142,0.002463835,6,0.402765729,"[0.006085291020757363, 0.12765285208338006, 0.24601238690949942, 0.16281989786423232, 0.14184948769421776, 0.3155800844279131]"
281,"[0.6508117638914034, 0.9206646198957399]",0.135831068,0.251849145,0.007710047,6,20.02201099,0.360983458,34.91316431,0.359199125,30.8652727,0.320060859,37.18223374,0.398606486,25.5138166,0.918034125,18.19734495,0.289446252,,,"[20.022010988633276, 34.91316430667953, 30.865272704331367, 37.18223374125145, 25.51381660319576, 18.197344949133075]",0.135831068,0.007710047,6,0.251849145,"[0.13640907076517209, 0.1357348039709588, 0.12094516625516108, 0.15062612766264907, 0.3469083671534539, 0.10937646419260502]"
282,"[0.6440205278384143, 0.8244839885262939]",0.138113559,0.258741778,0.006011465,5,20.02201099,0.73196788,33.31109848,0.504276988,23.30197136,0.716575184,35.19805834,0.594992548,32.50071292,0.897435368,,,,,"[20.022010988633276, 33.31109848129806, 23.3019713580858, 35.19805834162018, 32.500712922871344]",0.138113559,0.006011465,5,0.258741778,"[0.21245724151135398, 0.14636885137770092, 0.2079894366796065, 0.1726994845344816, 0.26048498589685704]"
283,"[0.6257585932193055, 0.8958566437146295]",0.145185142,0.258741778,0.007496929,5,20.02201099,0.016209664,34.91316431,0.359199125,19.12844721,0.43843064,21.99307623,0.095964253,22.74080704,0.332739989,,,,,"[20.022010988633276, 34.91316430667953, 19.128447206619075, 21.993076227326956, 22.740807041096026]",0.145185142,0.007496929,5,0.258741778,"[0.013045549054605471, 0.2890837023684549, 0.35284928020254674, 0.07723209683256595, 0.26778937154182697]"
286,"[0.7684852986754802, 4.253721229777481]",0.076701637,0.590923124,0.007496929,4,20.77308379,0.468169312,24.95271575,0.943459646,27.54458258,0.772409735,21.46310423,0.714239795,,,,,,,"[20.773083794771086, 24.952715754119584, 27.54458258140037, 21.46310423328184]",0.076701637,0.007496929,4,0.590923124,"[0.16153358416411448, 0.3255241516872276, 0.2665063891877695, 0.24643587496088853]"
288,"[0.6931112273556875, 2.3475457121624554]",0.138113559,0.258741778,0.004930962,5,28.02482489,0.966443706,33.31109848,0.504276988,22.669813,0.028463926,39.75417103,0.355717071,16.86060481,0.578884355,,,,,"[28.02482489217016, 33.31109848129806, 22.669813002970404, 39.75417103086713, 16.860604814134827]",0.138113559,0.004930962,5,0.258741778,"[0.3970947683597862, 0.20719856987840257, 0.011695327830697553, 0.14615790555144673, 0.23785342837966697]"
289,"[0.6015272616917885, 0.85628647292729]",0.138113559,0.258741778,0.007496929,5,20.02201099,0.73196788,34.91316431,0.765453912,39.74522799,0.563756563,25.02104181,0.402432574,26.74596748,0.8897654,,,,,"[20.022010988633276, 34.91316430667953, 39.74522798768966, 25.0210418056921, 26.745967480329384]",0.138113559,0.007496929,5,0.258741778,"[0.21827788113868146, 0.2282636474070474, 0.16811610385919262, 0.12000817512798354, 0.26533419246709494]"
298,"[0.5792979535846965, 1.6906092287809058]",0.135831068,0.390190359,0.007496929,4,20.77308379,0.818547352,33.7739004,0.340370051,17.26881189,0.852833867,15.88756879,0.469197152,,,,,,,"[20.773083794771086, 33.77390039620012, 17.26881188824303, 15.887568791106172]",0.135831068,0.007496929,4,0.390190359,"[0.3299332403063512, 0.13719352153221967, 0.3437531628534833, 0.18912007530794595]"
